timestamp,tweet_text,username,all_hashtags,followers_count,place
7/6/2020 23:56,"b'@realDonaldTrump ""Figures don\'t lie, liars figure"". USA #pHARMa propaganda never reports lower #COVID19 deaths count and death rate. They did the same for ""measles epidemic"", high surviving lives don\'t matter, only #ToxicVaccineProfitsMatter!'",b'aspiesmom',"['pHARMa', 'COVID19', 'ToxicVaccineProfitsMatter']",7603,United Arab Emirates
,,,,,
7/6/2020 23:56,"b""Food lines, massive unemployment, average people can't make rent or afford #COVID19 testing... But TRUMP'S BUDDIES &amp; MARALAGO MEMBERS are reaping federal treasure!  Didn't the BEST PRESIDENT EVERRRRRRRR supposedly #DrainTheSwamp, according to the morons of #maga #kag2020 #qanon?! https://t.co/a96WhiD4hc""",b'UTMBColorado',"['COVID19', 'DrainTheSwamp', 'maga', 'kag2020', 'qanon']",1487,Colorado
,,,,,
7/6/2020 23:56,b'Contact tracers reach out by phone to everyone who is a close contact of someone who tests positive for #COVID19 to collect potentially life-saving information. All answers are always fully confidential. Thank you for doing your part!   #CityOfDowney #StayAtHome #ContactTracking https://t.co/0jDxUMqHcJ',b'CityofDowney',"['COVID19', 'CityOfDowney', 'StayAtHome', 'ContactTracking']",4662,"Downey, CA"
,,,,,
7/6/2020 23:56,"b'After all the damage that FoxNews has done to America, it is very difficult to get mad about this.  Its like, ""But what about Hitler\'s shitty watercolors""?  Stick with the plot, America.   #COVID19 #BlackLivesMatter #TrumpIsUnwell https://t.co/i8vHlSx21J via @thedailybeast'",b'RASmith2017',"['COVID19', 'BlackLivesMatter', 'TrumpIsUnwell']",181,"Buffalo, NY"
,,,,,
7/6/2020 23:56,b'Face coverings now required in Madison County - WAFF https://t.co/Yo0ShzO2YT #COVID19 https://t.co/OsfS56HXBl',b'4fitnesshealthy',['COVID19'],4868,New York
,,,,,
7/6/2020 23:56,b'Private schools &amp; universities are being \xe2\x80\x9cforced\xe2\x80\x9d to reopen campuses to justify their absurdly high tuitions despite the known risks posed by Covid-19. Disruption in education is inevitable. \xf0\x9f\xa7\x90  #COVID19 #education #ReopeningSchools #schoolsreopening',b'drkelso',"['COVID19', 'education', 'ReopeningSchools', 'schoolsreopening']",145,"Huntsville, AL"
,,,,,
7/6/2020 23:56,b'Secondary bacterial infections from #COVID19 can be deadly \xe2\x80\x93 but Chris Cook believes antimicrobial stewardship holds the key. https://t.co/7IjVFCSYJU',b'pathologistmag',['COVID19'],12887,United Arab Emirates
,,,,,
7/6/2020 23:56,b'FC Dallas out of MLS restart after #COVID19 outbreak #coronavirus  https://t.co/StYhbofQ1i',b'gulf_news',"['COVID19', 'coronavirus']",1136502,United Arab Emirates
,,,,,
7/6/2020 23:55,"b'@Cernovich So Trump is responsible for all the deaths of people with #COVID19, but Cuomo, Murphy, and the rest of the Dem Governors aren\xe2\x80\x99t responsible for this. Makes sense \xf0\x9f\xa5\xb4'",b'ProviderOfTruth',['COVID19'],1116,Canada
,,,,,
7/6/2020 23:55,b'#COVID19 has shown the importance of aligning #cybersecurity measures with wider company goals. The need to change current strategies is vital for leaders to drive a successful recovery and ensure long term protection against future risks: https://t.co/ET6tvxJvOy #securitymindset',b'WatsonCyber',"['COVID19', 'cybersecurity', 'securitymindset']",337,"Sydney, New South Wales"
,,,,,
7/6/2020 23:55,"b'@mikeparziale @ChuckGrassley @realDonaldTrump Actual figure is less because coroners have been throwing natural causes, underlying causes of death in with #Covid19. We are being LIED to by the PC-BS #CDC #MSMPress #Democrat party'",b'iMaGiNeprints',"['Covid19', 'CDC', 'MSMPress', 'Democrat']",1722,United States of America
,,,,,
7/6/2020 23:55,"b""I can safely say that this is NOT a photo of me. I could never pull off the 'tache. #3dPrinting #PAPR #COVID19  https://t.co/nLIToNqqnO https://t.co/2YmocUz0qd""",b'ozvascdoc',"['3dPrinting', 'PAPR', 'COVID19']",1745,"Melbourne, Victoria"
,,,,,
7/6/2020 23:55,b'Succinct interpretation. #COVID19 trumps #Trump! https://t.co/pNIT2VP4pH',b'HaroldWSchranz',"['COVID19', 'Trump']",64,Canberra
,,,,,
7/6/2020 23:55,"b'Options for cohorts: A, B, C @ClarkCountySch #COVID19 https://t.co/HVKrRDdbR8'",b'LaKeniaem',['COVID19'],1765,India
,,,,,
7/6/2020 23:55,b'Ok so Rush do you listen to your oncologist about treatment ? Wearing a mask? you arent a doctor and this for political reasons is sick  Rush gamble with your own life but dont do this misinformation thing that could cost lives. THIS ISNT A GAME. ITS MUTATING  #COVID19 https://t.co/gIuQPptCxb',b'PrincessBravato',['COVID19'],83270,India
,,,,,
7/6/2020 23:55,"b""If you manage a #carehome each new intake makes them more money. Lots. It's a huge national business. Some are great but hard to find. The manager is responsible for who they accept. Very strict! Can refuse. Problem? #Covid19 not fully appreciated coming like an unknown #plague! https://t.co/ZOIp0MnBMZ""",b'Carpe177',"['carehome', 'Covid19', 'plague']",500,"England, UK"
,,,,,
7/6/2020 23:55,b'A mural of Mexican HCWs who have died during #COVID19  #Mexico #MexicanHCW #OurNeighbor #M\xc3\xa9xico #TrabajadoresDeLaSalud #Mural #Murals https://t.co/Y7tSIIyNmo',b'OFidhne',"['COVID19', 'Mexico', 'MexicanHCW', 'OurNeighbor', 'México', 'TrabajadoresDeLaSalud', 'Mural', 'Murals']",111,London
,,,,,
7/6/2020 23:55,b'Advance Tele-Health solution in the market. Free now. #covid19 #telehealth #Telemedicine https://t.co/UaKN6ng46i',b'OurdoctorO',"['covid19', 'telehealth', 'Telemedicine']",0,India
,,,,,
7/6/2020 23:55,"b'@mitchellvii @soledadobrien ""Figures don\'t lie, liars figure"". USA #pHARMa propaganda never reports lower #COVID19 deaths count and death rate. They did the same for ""measles epidemic"",  high surviving lives don\'t matter, only #ToxicVaccineProfitsMatter'",b'aspiesmom',"['pHARMa', 'COVID19', 'ToxicVaccineProfitsMatter']",7603,India
,,,,,
7/6/2020 23:55,b'I need your help to protect the  health and rights of nursing home residents. Join @AARPadvocates and tell Congress to REJECT any proposals that exempt nursing homes from legal accountability related to #COVID19: https://t.co/37yFQGorJR',b'donnadowdy55',['COVID19'],162,USA
,,,,,
7/6/2020 23:55,"b'@BreakfastNews @GladysB can anyone tell me what exactly has changed in vic since last week ? we knew we where getting double digit case growth then, why wait till after a super spreader event like winter holidays at the snow (with a pile of advertising to travel) before closing border? #auspol #COVID19'",b'hamasmi00898032',"['auspol', 'COVID19']",378,UK
,,,,,
7/6/2020 23:55,"b'Notes from the Field: Diet and Nutrition of Healthcare Workers in #COVID19 Epidemic\xe2\x80\x94Hubei, China, 2019 https://t.co/OPcIOj9Uvk @AngelaMCheung @hollyktabor'",b'MaryamMakowski',['COVID19'],677,"Stanford, CA"
,,,,,
7/6/2020 23:55,"b'@HarrisCoJudge wants to create an enforceable order to keep us locked in our homes while the death rate of COVID continues to fall. At just 29 years old, she no longer wants to be our county judge, but our dictator. Her hunger for power is ridiculous. #COVID19 #covid #Plandemic https://t.co/5kzd7X6tsj'",b'LMarieTX',"['COVID19', 'covid', 'Plandemic']",168,NY
,,,,,
7/6/2020 23:55,"b""Experts say: 'There is significant potential for inhalation exposure to COVID in microdroplets at distances up to several meters, or room scale'  #pubsopen #COVID19 #MaskUp #BeKindToEachOther #COVID #London #coronavirus https://t.co/HggqiAYgJd""",b'MsEOToole',"['pubsopen', 'COVID19', 'MaskUp', 'BeKindToEachOther', 'COVID', 'London', 'coronavirus']",268,"Covent Garden, London"
,,,,,
7/6/2020 23:55,"b""Australia's #nurses, #doctors and specialists have been working hard to keep up services, making sure people still get access to high quality care. Now, patient demand for consultations and treatments has gone above pre #COVID19 levels. See the #data hear: https://t.co/crSKodzOhW""",b'MembersHealth',"['nurses', 'doctors', 'COVID19', 'data']",569,Australia
,,,,,
7/6/2020 23:55,"b'#Grandparents Face Separation Anxiety During #Coronavirus Driveway visits, video chats sub for real-time bonding https://t.co/D94TBqHayf #COVID19'",b'ESWAorg',"['Grandparents', 'Coronavirus', 'COVID19']",1490,"Worcester, MA, USA"
,,,,,
7/6/2020 23:55,"b'@KeishaBottoms  I did not know y YAH put you on my heart 4 the last few days this is y I have been tweeting 2 u I was warning u of the infiltrators doing these ""shootings"" but did not know of your #COVID19 diagnosis now I will pray that Satan does not get a foothold shalom https://t.co/WOoJvd0cNm'",b'YAHsJUDGEMENT',['COVID19'],379,Mount Sinai
,,,,,
7/6/2020 23:55,"b'Suspected of #COVID19, Bolsonaro takes test, already taking hydroxycholoroquine  https://t.co/uYDGrJwvmz'",b'Crof',['COVID19'],9234,"North Vancouver, BC"
,,,,,
7/6/2020 23:55,b'The House of Wolverine Ep. 7 USS Gerald R. Ford (CVN 78) Air Dept. ABF2 Garret  https://t.co/MPSYa3DDEq #V4 #WeAreWarship78 #COVID19 @Warship_78 @USNavy @USNRecruiter @AmericasNavy #ForgedByTheSea #CVN78 #AirDept #FlightDeck #BelowDeck #QA #Transformation #CleanFuelSavesLives https://t.co/OGaLvuMSog',b'NRD_SanDiego',"['V4', 'WeAreWarship78', 'COVID19', 'ForgedByTheSea', 'CVN78', 'AirDept', 'FlightDeck', 'BelowDeck', 'QA', 'Transformation', 'CleanFuelSavesLives']",69,"NB Point Loma, San Diego, CA"
,,,,,
7/6/2020 23:55,"b""One business that's been up during the #Covid19 crisis: Peanuts. There's been a spike in peanut demand worldwide, according to @pnutsusa  and the Port of Savannah. https://t.co/4MXwPHVAka @GaPorts""",b'DCVelocity',['Covid19'],47035,India
,,,,,
7/6/2020 23:55,"b'The big rebound from the steepest job losses in U.S. history has gotten off to a roaring start, but the comeback is likely to slow significantly in the months ahead, economists say. https://t.co/jsugnEHCRe #HR #HumanResources #economy #workforce #COVID19 #coronavirus #pandemic'",b'DirectEmployers',"['HR', 'HumanResources', 'economy', 'workforce', 'COVID19', 'coronavirus', 'pandemic']",3709,"Indianapolis, IN"
,,,,,
7/6/2020 23:55,b'Florida has the most #COVID19 cases in the country https://t.co/NwYLsc06f5',b'iskandrah',['COVID19'],20595,USA
,,,,,
7/6/2020 23:55,b'Researchers at @UofTDentistry and @NJHealth report a new drug discovery that could be useful to combat inflammation of all varieties and shows promise in fighting acute respiratory illnesses such as #COVID19: https://t.co/jayaIUo6BP https://t.co/2ogY9rYESy',b'GENbio',['COVID19'],53771,"New Rochelle, NY"
,,,,,
7/6/2020 23:55,"b'New survey data show that of all resident physicians who worked within the greater New York City area between March and April, anesthesiology, emergency medicine, and ophthalmology residents were at greatest risk of contracting #COVID19. Read more: https://t.co/GcekugjPoS https://t.co/2ZxKpK66No'",b'DryEyeCoach',['COVID19'],7042,United States
,,,,,
7/6/2020 23:55,b'@abcnews interview with Security Consultant Dr Zelewski: Deficiencies in the system to blame for security breaches. Watch here:   https://t.co/apvvEnrbFu  #asial #asialmember #security #securityindustry #securityprovider #securityguard #securityofficer #hotel #covid19 #quarantine',b'asial_au',"['asial', 'asialmember', 'security', 'securityindustry', 'securityprovider', 'securityguard', 'securityofficer', 'hotel', 'covid19', 'quarantine']",803,"Sydney, Australia"
,,,,,
7/6/2020 23:55,b'A message for everyone Across The Universe.  \xf0\x9f\x8c\x8d\xf0\x9f\x8e\xb6 #RingoApproved #TheBeatles #Covid19  #WearAMask https://t.co/2UFrSWiQ8q',b'RebeccaObregon',"['RingoApproved', 'TheBeatles', 'Covid19', 'WearAMask']",46,Rio Grande Valley
,,,,,
7/6/2020 23:55,"b'Dude @Xfinity, BY FAR, has been the WORST during #COVID19. ""wE\'rE hErE fOr YoU."" \xf0\x9f\x99\x84 Yeah... my ass.'",b'frankiefurgele',['COVID19'],512,"Fort Lauderdale, FL"
,,,,,
7/6/2020 23:55,b'\xe2\x80\x9cI believe that we can continue to reopen our workplaces safely. Our workplaces can be very safe places to be.\xe2\x80\x9d  Labor @SecGeneScalia said the US can move forward in workplaces reopening despite more new #COVID19 cases being reported. https://t.co/ztcypn5cpB',b'EpochTimes',['COVID19'],281639,"New York, USA"
,,,,,
7/6/2020 23:55,b'How #COVID19 has forced commercial #IoT to expand its reach https://t.co/r5KzMNINnP via @Forbes',b'unisyscorp',"['COVID19', 'IoT']",38092,"Blue Bell, PA, USA"
,,,,,
7/6/2020 23:55,b'1/2 Sweden opens inquiry into failure of no-lockdown coronavirus strategy. https://t.co/zUOPYPVs0c  #covid19 #covid_19 #coronavirus #Herdimmunity',b'barbara_volkwyn',"['covid19', 'covid_19', 'coronavirus', 'Herdimmunity']",720,"Cape Town, South Africa"
,,,,,
7/6/2020 23:55,b'how does the 14 day #COVID19 isolation thing work anyway if you were exposed but maybe asymptomatic .... after 14 days ?',b'MarieMyungOkLee',['COVID19'],9534,India
,,,,,
7/6/2020 23:54,b'@ThomTillis #Medicaid is a powerful tool to fight #COVID19. Please do all you can to boost federal support to #NC. @ncchild',b'NCTwinmom',"['Medicaid', 'COVID19', 'NC']",877,United States
,,,,,
7/6/2020 23:54,"b""Hold a public inquiry into the Government's handling of the Covid-19 pandemic  #Covid19 - Sign the Petition! https://t.co/feHSP2VgXz via @UKChange""",b'sentinalchicken',['Covid19'],97,United Kingdom
,,,,,
7/6/2020 23:54,"b'Vaccine against #Covid19, we are addressing the challenges of the funding @swordfish_hair ish for individuals immune response the potential, structural variations in the infecting corona virus. Donations via https://t.co/nrxmuaIBr8 account no 157139000932 Bank SWIFT Code MBBEMYKL https://t.co/0SijfPGOXk https://t.co/RRM94koR3b'",b'AirasiaM',['Covid19'],332,India
,,,,,
7/6/2020 23:54,"b'@TexasDSHS WADR,   Dear @TexasDSHS ... #FFS\xe2\x80\xbc\xef\xb8\x8f  #Texas DONE LEFT THAT   BARN DOOR OPEN A LONG   TIME AGO\xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xbc\xef\xb8\x8f  &amp; The #Texas   #COVID19 #STAMPEDE IS FULL   ON #FUBAR \xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xbc\xef\xb8\x8f\xe2\x80\xbc\xef\xb8\x8f  #TexansAreCOVIDIDIOTS \xe2\x80\xbc\xef\xb8\x8f  #COVIDIDIOTS  #TrumpDeathToll132K \xf0\x9f\x92\x94  #WearADamnMask  #WearAMaskForHealthcareHEROES'",b'DrWAVeSportCd1',"['FFS', 'Texas', 'Texas', 'COVID19', 'STAMPEDE', 'FUBAR', 'TexansAreCOVIDIDIOTS', 'COVIDIDIOTS', 'TrumpDeathToll132K', 'WearADamnMask', 'WearAMaskForHealthcareHEROES']",3957,USA
,,,,,
7/6/2020 23:54,b'Trump\xe2\x80\x99s Delayed COVID-19 Response Cost American Lives. https://t.co/nEBMZOieNP #trumpdeathclock #covid19 #coronavirus',b'TheNewRobPinto1',"['trumpdeathclock', 'covid19', 'coronavirus']",2853,China
,,,,,
7/6/2020 23:54,b'#inners @MaddowBlog  @JoyAnnReid @DavidCorn  Brazilian president #JairBolsonaro tested positive for #COVID19 https://t.co/LDQmN0cVGQ',b'ItheMissingLink',"['inners', 'JairBolsonaro', 'COVID19']",3038,"Maury Island, WA, USA"
,,,,,
7/6/2020 23:54,"b""@realDonaldTrump @CecilyFrench33 Don't forget #Democrats #FakeNews still won't report on #Hydroxychloroquine success in treating #COVID19 patients\xe2\x9a\xa1""",b'NaniEight',"['Democrats', 'FakeNews', 'Hydroxychloroquine', 'COVID19']",4625,USA
,,,,,
7/6/2020 23:54,"b'College will be far different this fall, but the price will be largely the same https://t.co/FvnpT33aEN via @BostonGlobe &gt; #bospoli #mapoli #highereducation #inequality #remotelearning #privatization #studentdebt #covid19 #pandemic @massteacher @FSU_UMB @PHENOMUMB #BigUMass'",b'poeboston',"['bospoli', 'mapoli', 'highereducation', 'inequality', 'remotelearning', 'privatization', 'studentdebt', 'covid19', 'pandemic', 'BigUMass']",1636,Boston
,,,,,
7/6/2020 23:54,"b""Man people love to turn up so much they're willing to catch #COVID19 just to party. I guess it's easy for me to social distance, I've been doing it the  majority of my life.  #QuarantineLife""",b'EDewayne02',"['COVID19', 'QuarantineLife']",1158,China
,,,,,
7/6/2020 23:54,"b'#Covid19, UK And Disability- A Shocking Stat https://t.co/yGnUcziEZX via @samedifference1'",b'CarbonisedPleb',['Covid19'],4584,USA
,,,,,
7/6/2020 23:54,b'Awesome couple of papers on #OccEnvMed hazards in #COVID19! \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbe https://t.co/ax4YLcpUcR',b'ZekeMD',"['OccEnvMed', 'COVID19']",1613,"Minneapolis, MN."
,,,,,
7/6/2020 23:54,b'Wear. A. Damn.  Mask.  #COVIDIOT #COVID #covid19 #CoronavirusOutbreak #COVIDIDIOTS #mask #WearAMask',b'Johnny1note',"['COVIDIOT', 'COVID', 'covid19', 'CoronavirusOutbreak', 'COVIDIDIOTS', 'mask', 'WearAMask']",484,Los Angeles
,,,,,
7/6/2020 23:54,"b""@ABC I can't begin to imagine how frustrated Dr Fauci must constantly be? No matter how hard he tries to warn us at how bad #COVID19 is, @realDonaldTrump consistently says otherwise. And to add insult to injury, there are ppl stupid enough to believe they're in no danger..""",b'BoundsVikki',['COVID19'],42,"Florida, USA"
,,,,,
7/6/2020 23:54,"b'@Robillard Trump stepped forward alright, into a pile of shit. How can Trump make the claim of 99% of the Covid cases are \xe2\x80\x9charmless\xe2\x80\x9d. Basic math shows death occurs in 5% of all US #COVID19 cases so how can 99% be harmless? Even then the math doesn\xe2\x80\x99t list the lasting problems with patients.'",b'AlanWhi72135615',['COVID19'],13,Berlin
,,,,,
7/6/2020 23:54,b'@RepTedBudd #Medicaid is a powerful tool to fight #COVID19. Please do all you can to boost federal support to #NC. @ncchild',b'NCTwinmom',"['Medicaid', 'COVID19', 'NC']",877,United States
,,,,,
7/6/2020 23:54,b'So now we know (if you didn\xe2\x80\x99t read) when/if you take a #COVID19 test You need to take the virus test and not the antibodies test as the common cold will give a positive result for the antibodies. This is per CDC Website or USA Today has a fact check on the topic',b'71rzrbck',['COVID19'],954,"Lowell, AR"
,,,,,
7/6/2020 23:54,b'INTERVIEW: The Collapse of the COVID-1984 Narrative https://t.co/rACwXOFaDw | #COVID19 #5G #Health #WHO #CDC #GAVI #ID2020 #Plandemic #Society #Economy #PublicHealth #Lockdown #Vaccines #FaceMasks #Surveillance @drgarynull',b'ISCOSEU',"['COVID19', '5G', 'Health', 'WHO', 'CDC', 'GAVI', 'ID2020', 'Plandemic', 'Society', 'Economy', 'PublicHealth', 'Lockdown', 'Vaccines', 'FaceMasks', 'Surveillance']",3471,Global
